ts,uid,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,proto,session_state,up_linklength,up_applength,up_pkts,down_linklength,down_applength,down_pkts
1595271996,CJSZhj9axQkcV20xRprI5jd,10.1.199.6,44502,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,2454,1748,13,10334,9736,11
1595272027,CzdAC4Sh7tD12KpqxTN0vrd,10.1.196.27,44074,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595271994,CFlrn5Pqzs824yS89PPWBqk,10.1.199.5,30938,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,582,308,5,640,420,4
1595272024,C1N43MpkCErhAh9i7LcuTr3,10.1.196.27,40149,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272004,CMHwMNpmmtaky49vDXcr4Zd,10.1.199.5,48986,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,8405,1273,132,354160,339954,263
1595272012,CyQCGGU3aF71oXH6Y7QopN2,10.1.196.27,58629,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272010,CutgvZWzSgfcxjlcNUTUxIk,10.1.199.6,42932,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1370,340,19,3294,2804,9
1595271992,CWghiz2DBmN7XHd4ndeZQuh,10.1.196.27,39342,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,737,171,9,892,756,2
1595272003,CNYg2AsbsFGabhSWIMDthv1,10.1.199.5,56066,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1024,264,14,2100,1826,5
1595271992,C2rQDXFg6rE160YjpdIS1p3,10.1.196.27,46772,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272009,Cs8kn3ujRVyfoUXo2rK2Q9d,10.1.196.27,49622,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,684,172,8,956,820,2
1595272017,Cb5mnzDAkuNfmTGFsuujRY4,10.1.199.249,41784,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1338,308,19,5587,5097,9
1595272028,CvsDPvVK50480z03r49aLRl,10.1.196.27,49799,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,575,171,6,721,453,4
1595272008,CKl1MkAUstq6yZozgVgwJzc,10.1.196.27,42226,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272011,CLG4Mo4OVWQaUqlQ3yxEQ3,10.1.196.27,35111,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,684,172,8,887,751,2
1595272007,CkvWrrEVCywjU893no3hCW1,10.1.196.27,33490,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1217,1081,2
1595272019,C1fryi3l9JFkUjfiSQoOb95,10.1.199.249,41826,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1230,308,17,3867,3431,8
1595272027,CAp9xio0nG613Z7dvZEDeNe,10.1.196.27,56913,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,629,171,7,1521,1385,2
1595272011,C3EzHHrTa2Li65kjLUeBnDl,10.1.199.6,44908,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,3041,769,42,811,699,2
1595272008,CCNUxqRFCephRtjDsxiz47,10.1.196.27,55215,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595271968,CH5PUK3ETwaOUbzYMO1IC2,10.1.199.6,61158,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,10114,3190,128,4884,3846,19
1595272011,Ckm3ve5Pm9IhHtO6DJdyyAh,10.1.196.27,53395,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272003,C9RVFucSbgohkk7EiaeniG,10.1.199.5,48232,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1291,261,19,1932,1658,5
1595272028,CkzOa8ZrHE0jCW7jnvO2Qcc,10.1.199.6,38063,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595271993,C3fqY0ZyRAj0h2MNKAJwb,10.1.196.27,40092,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595271995,CbvALfxPv0Qge4vRH8LhNp5,10.1.196.27,39928,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,762,142,10,70,0,1
1595272006,CeypPPKhaRHkP1C7mmyMhy6,10.1.199.249,50543,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1403,373,19,2507,2125,7
1595272027,Cq8msoykK8ZgJmHrlp0iEWh,10.1.196.27,42461,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,695,559,2
1595272007,CQ7RBkcIr7U3pgZAo8ft9ne,10.1.196.27,52473,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,579,175,6,729,461,4
1595272003,Cp2APW0SxLliJLPyprJGrg6,10.1.199.5,52928,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,970,264,13,1792,1518,5
1595272005,CcbzaiGo5Wkks45GZZHUZ2l,10.1.199.5,59025,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,2317,207,39,70808,66916,72
1595271992,Ch8CAhzh4ap7tNgl94URM48,10.1.199.249,45710,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,1692,608,20,41334,39386,36
1595271996,Cil6VwngnKygdXH1omnllh5,10.1.199.6,44506,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,2107,1347,14,18614,17692,17
1595272007,C3RCEunCljXlECvLrmcgkY3,10.1.199.248,48238,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,543,215,6,513,401,2
1595271985,C4r8EuufAk08KOf6etpxBR7,10.1.199.6,11348,00:25:90:5b:8f:d5,10.1.196.1,80,74:ea:c8:28:14:01,http,4,3226,2138,20,2674,2072,11
1595272009,CDFPhIvqvLhc69j9Y8XXN0j,10.1.196.27,49558,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595271706,CAGal1kmaPuAe9IWeOym54,10.1.199.30,57512,74:ea:c8:28:14:01,192.168.255.9,80,00:1e:0b:ce:6e:f0,http,1,74,0,1,0,0,0
1595271995,CkOFTkMVIEygewjzNbtxjwb,10.1.199.6,59388,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,7316,1858,101,346267,332763,250
1595272024,Col1fTZMfvJ67gofcHv9Lu9,10.1.193.13,39782,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595272003,CtROY7qbdh27ufakSA0fjc5,10.1.199.5,41380,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1511,265,23,889,615,5
1595272008,CumxZitonjuezu7Bi1lveEh,10.1.196.27,59262,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1530,1394,2
1595272020,CYKzj9bZBYlbrPs3sEGCAGa,10.1.199.248,49348,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2100,746,25,6909,6149,14
1595272006,C4QhIEEihpgdw6M44DQ8zb7,192.168.128.163,51666,38:ad:be:98:15:34,192.168.128.253,6633,74:ea:c8:28:14:01,unknown,3,980,56,14,518,56,7
1595272018,Cfhh8lXblpvkzUA9rbJMYx6,10.1.199.249,41792,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1338,308,19,5234,4798,8
1595271994,CGNtAO1OOVmlh8Ns9cGIYrc,10.1.196.27,49465,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595271994,CRY2hhnjfmphcPTCf2AWlh8,10.1.196.27,37116,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272013,ChjGIutJDULlUNLEQdiAuH7,10.1.196.27,60847,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595271994,CFcrPtM6ALpe2GcQJ2248N2,10.1.196.27,56525,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1251,1115,2
1595271718,CD2PX3ZBZT3fYcI6hoEE2lj,10.1.199.29,50863,74:ea:c8:28:14:01,192.168.255.185,80,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272029,CObxYmrDPc2cRD85k5a9Eeh,10.1.196.27,41566,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272013,CNu63e3cW5l1WXzP4I1qdP7,10.1.196.27,43664,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,725,171,9,136,0,2
1595272011,CQBAou3dCCPl91R15gxAC0j,10.1.196.27,41862,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,803,183,10,70,0,1
1595272004,CwIpx4vYP3D3S0q95WZ1GO5,10.1.199.5,58959,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1506,206,24,44018,41530,46
1595272026,C0WYLO8OSLI6z7raGclBba2,10.1.196.27,39552,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272029,CdFySvZAt0Yi7GaDEYC9T1,10.1.196.27,54456,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272002,CFRjpOkqcOnuv7pNzNHUWj,10.1.199.5,48800,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,2066,1306,14,19682,18760,17
1595272027,CE1sLWGnYF010VAjJEy9fSa,10.1.196.27,54370,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,684,172,8,743,607,2
1595271999,ChLEMiguqox2jC5uAqNqBge,10.1.199.5,45826,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1072,258,15,818,544,5
1595272009,CR5P0XRh4Tb9UUNSA827fK3,10.1.196.27,59346,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595271996,CouiOVkK1fy1oIVyPTRcuk2,10.1.196.27,38546,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1488,1352,2
1595272008,CgllX4GLXuL6weU77iOZtu,10.1.196.27,42220,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272024,CAeSTWeMsky8tX5j3Lj0b6l,10.1.199.6,21345,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,720,284,8,1442,1330,2
1595272008,C3Fapr3BbndgFRQc4RUe3Qg,10.1.196.27,50699,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,760,194,9,70,0,1
1595272007,CgCow7d8SEX5taIQ8SsCTHl,10.1.196.27,47779,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272012,CvH14ZV2UPwjkAMvBdGVdEf,10.1.196.27,39378,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272008,CjsQzfb1HnI3duyeH6AjSMl,10.1.196.27,38707,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,748,182,9,267,131,2
1595272011,CQR5O66qEVigz1vt0XCqVXd,10.1.196.27,42489,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272023,CmE1OzmiaEc6EaVirtVuZVa,10.1.196.27,53547,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1533,1397,2
1595272010,CfqU26656UE8UoTyjODe3K2,10.1.199.5,54806,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,1261,339,17,2385,2219,3
1595272007,CdobVfzYJpTbcaGaB0UKnv1,10.1.196.27,43022,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1533,1397,2
1595272023,Cd7bYowiy9i5rgftJl2YuQg,10.1.196.27,56886,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,793,173,10,70,0,1
1595272011,CEduRlO3tL4fdPF3mxO9Pg4,10.1.196.27,45040,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272012,CA75YrozTIzNsmxm9cTzW6,10.1.196.27,49264,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,797,177,10,70,0,1
1595271960,CeZRYHpzOY7dudR4ofaXLEc,1.204.71.167,25306,74:ea:c8:28:14:01,10.1.193.21,80,e8:39:35:22:2d:fc,http,4,3535,2281,23,31996,30310,31
1595271705,CXglyvoe9exc0sSyFYESZ3i,10.1.252.225,31008,74:ea:c8:28:14:01,192.168.255.1,53,00:0b:ab:f6:21:b5,unknown,4,378,42,6,382,142,4
1595272015,CzuUO5RaNX36U2P1cQkT3Cd,10.1.199.5,59381,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1508,208,24,40984,38658,43
1595271996,CcuPN0DgHrbaKrnrn8UkMe8,10.1.199.30,52952,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272010,CrNqec6Zyieheyw6BXIsPSe,10.1.196.27,58836,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272015,C1p1jQGRYTwecgL0zR1ziH9,61.136.241.205,44703,74:ea:c8:28:14:01,10.1.193.13,80,5c:e8:83:d0:7d:2d,http,4,17661,1927,217,316515,302185,217
1595272026,CjTb2lxvefPhyWzdAMbURci,10.1.199.6,40051,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,720,284,8,1550,1330,4
1595272029,CfHA6ITdD3beB1xDY3xxM7a,10.1.199.30,54152,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272003,C9JuSCYjCb8jfSZwuQgLcOg,10.1.199.5,40824,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1943,265,31,1710,1382,6
1595272010,CcW64HgbzWK4K2y9f6cX1F8,10.1.196.27,49168,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,684,172,8,851,715,2
1595272031,CaxWS2xWXuu2GX7l4FnFhfd,10.1.199.249,42086,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1937,313,30,2899,2517,7
1595272019,ChkcO5Ki2VUhzhGCrX4LYy6,10.1.199.30,53749,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,356,18,5,696,420,4
1595272007,Cgy08PFyNRIgiLLrqu1rCVd,10.1.196.27,51968,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,803,183,10,70,0,1
1595272026,CZJPCTanvD78OP5RCUggCUi,10.1.196.27,35991,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,812,192,10,162,26,2
1595272009,CEYRDyDWGUhkAtvHTJz4MZb,10.1.196.27,41374,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595272012,C9oEnDq5exg5DEKFu0KBmRi,10.1.196.27,33915,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1425,1289,2
1595272017,CTrEIEivJmX2rKvjmW0Ezsf,10.1.199.249,62230,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,592,318,5,764,544,4
1595272007,CXKQvMahdi3iFoa8kBw5i25,10.1.196.27,38430,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272012,C5t72rd1wpvisJ615ISozZ6,10.1.196.27,52720,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1485,1349,2
1595271993,C7zS8IFbG7c2mH6cTDKzmP6,10.1.199.249,55378,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1379,457,17,3380,3052,6
1595272031,CLSVrbh6KSgffYTQO8GKjwd,10.1.196.27,43239,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,573,169,6,669,401,4
1595272010,Cbc9xmqHxaQcDNvU9x16ak3,10.1.196.27,42449,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1464,1328,2
1595272003,C388AOZvN54djx7XXN3Lbpk,10.1.199.5,40836,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1238,262,18,1932,1658,5
1595272012,CISmDEeiTyJfHyEWjzgVYgk,10.1.196.27,49131,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,926,790,2
1595272011,C3F2hdT8bZsbVKToLeOLeP8,10.1.196.27,37569,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272022,Cj1T0hVHsEOfHbsvirW5T7d,10.1.199.6,28385,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,2226,386,34,829,663,3
1595272007,CjZputLKfDnewWgyJKAtdy9,10.1.196.27,41856,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272030,C4vVzvzzeGE22Nm25mQG8oa,10.1.196.27,43242,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,734,168,9,723,587,2
1595272008,CvJ4aj3Af8Fg9HsoTBJIspl,10.1.196.27,43117,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1461,1325,2
1595272028,CiHFTfX5hCykRxqAbAuqV8c,10.1.196.27,49523,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
1595271996,CKOwKEUxsYte3L7UIVcp8h,10.1.196.27,47853,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,575,171,6,721,453,4
1595272030,CwupBbnwXyKi9VMNTMuHuu1,10.1.196.27,56697,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1509,1373,2
1595272012,CVZrr8XAdjw1y591qjCAbee,10.1.196.27,60275,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,628,170,7,1205,1069,2
1595272003,CVb6M23pyqd48aaWt8SPkJ1,10.1.199.5,55440,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1240,264,18,1932,1658,5
1595272023,C2z4OsYgRq7c7J4MplOAaN1,10.1.196.27,36005,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272017,CXu6hCP8xpVe88reD9gemGf,10.1.199.6,48344,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,4852,2310,47,4714,4170,10
1595272028,CGtB9aoQOv4KfrBaZkjVai,10.1.196.27,57246,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,803,183,10,70,0,1
1595272024,CP9UO3birKd80Y3ByRWGGi2,10.1.199.6,46598,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,918,212,13,885,719,3
1595271995,CElDse1jN6s3lbR2wTj5Hsc,10.1.196.27,39531,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,968,832,2
1595272031,C93rJA8yBTs8KDNDVqqBRr4,10.1.199.6,44136,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,833,289,10,58,0,1
1595272026,C024EvnmhZDl09yqjWT78Ck,10.1.196.27,41331,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1509,1373,2
1595272011,C3idJfP6R1wEwQ1BzSrUdg,10.1.196.27,43362,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,581,177,6,733,465,4
1595271993,CyNTMpZNMpreBJMG0F8Avei,10.1.199.6,51007,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,3431,1159,42,2063,1735,6
1595272029,CRoAAG8IrzT1GnjcNSIkkTj,10.1.196.27,44973,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,1254,1118,2
1595272008,C1PlmS8NPMze91FygbxXKJd,10.1.196.27,39491,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272011,CdKsQFlNU732xbGp7ay4YKl,10.1.196.27,59866,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,576,172,6,669,401,4
1595272003,CGdEO1ZgNvaiWPpuMwnoEc7,10.1.199.5,56058,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1238,262,18,1092,818,5
1595272010,CewbjGtVUAq7AiCLh4h3Xm9,10.1.196.27,50175,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,803,667,2
1595272031,COdhnckq0hR69DTEOW68262,10.1.196.27,51656,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595272011,CsDfhg0DMNP6Tj0J22YqdFl,10.1.196.27,59936,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1494,1358,2
1595272029,C0uoF9o9U105j85lOX6YEGb,10.1.196.27,54361,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,762,142,10,70,0,1
1595272024,C5HfeX0vrr2dqI3EJtcUJn1,10.1.196.27,50021,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,1533,1397,2
1595272010,CNe1fxehlYrgKWR66sBPxi4,10.1.196.27,46824,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,851,715,2
1595271995,C4isFI0NPc31JDwDR2jfFlb,10.1.196.27,59522,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,683,171,8,935,799,2
1595271995,Cb069s6UYajhv18WqLJTVx4,10.1.196.27,42700,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,685,173,8,653,517,2
1595272030,CKZwyp5scbZddHyaRB9VfR7,10.1.196.27,43841,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,1033,897,2
1595272011,CIhMNhEHcti0pXd6KRECg2,10.1.199.5,56494,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,5,1149,335,15,2073,1907,3
1595272008,ClIDIMB6XZUjYW7P1LFF05b,10.1.196.27,50236,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,792,172,10,70,0,1
1595272009,CQPygD2OW7fbNde8ZsoxLmh,10.1.199.6,55976,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,766,384,7,800,580,4
1595272014,CwPHAOH69eA8fL1Qlr6rkQe,61.136.241.205,44680,74:ea:c8:28:14:01,10.1.193.21,80,e8:39:35:22:2d:fc,http,4,3893,2367,23,17668,16472,18
1595272016,CRSxKNGPYPS2ap3UlWI7ua9,10.1.199.248,18403,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,677,295,7,800,580,4
1595272004,C02gcky55wza8lChVJhWRJ6,10.1.199.5,59666,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,1593,293,24,2064,1790,5
1595272024,CrdfG5GvDOYdqqxNtiO4sp8,10.1.193.13,39810,74:ea:c8:28:14:01,10.1.195.13,1521,00:00:00:00:00:00,oracle,3,79,13,1,0,0,0
1595272028,CBYB5irLfzSellFUZOhXWb6,10.1.196.27,39656,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,791,171,10,70,0,1
1595271996,CwanWJpJqSo1Z88UGkhcfAc,10.1.199.30,52890,74:ea:c8:28:14:01,10.1.196.2,80,00:1e:0b:ce:6e:f0,http,4,272,0,4,210,0,3
1595272023,C3tzwREYlyNl9XAfTAnX118,10.1.199.6,52419,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,863,319,10,1165,945,4
1595272021,CrY83d8YsUhktqkyELDOax2,10.1.199.249,41852,74:ea:c8:28:14:01,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,1284,308,18,5653,5163,9
1595271996,C2j1FMZjcAnkgNTB51oTcB2,10.1.196.27,48068,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,582,178,6,669,401,4
1595272031,CR7X1jOlyZecP468XXIDTa8,10.1.196.27,44192,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,678,166,8,148,12,2
1595272007,CYwk7iIALvY6HPFFI3kFgob,10.1.196.27,40011,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,4,572,168,6,669,401,4
1595272007,CY9POUpYwio3xBvuuT1OCB4,10.1.196.27,44008,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,679,167,8,732,596,2
1595271718,CFjz70u6Qck3zWDUFJwN4Ag,10.1.199.29,40863,74:ea:c8:28:14:01,192.168.255.185,8080,00:24:81:ff:cc:96,http,1,74,0,1,0,0,0
1595272008,CQteCHgIbnj8KQ36Sp3Uvpf,10.1.196.27,52735,00:50:56:b7:03:0f,10.1.196.1,80,00:25:90:5b:8f:d5,http,5,624,166,7,70,0,1
